time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle [deg],rudder_angle [deg],trim [deg],trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],GPS_time (GMT+9:00),latitude [x0.000001 deg],longitude [x0.000001 deg],GPS_altitude [x0.1 cm]
00180307,0071,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+086,-166,2646,0777,0031,0750,2918,101254,6065,06:57:44,00300030,000516718,01941
00180807,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-311,+061,2651,0779,0015,0750,2918,101249,6066,06:57:44,00300030,000516718,01941
00181307,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-169,-237,2651,0779,0015,0750,2918,101252,6067,06:57:44,00300030,000516718,01941
00181822,0071,0033,2777,1017,26,0000,365,090,090,00,+,1,0,-129,+125,2637,0779,0015,0752,2917,101251,6062,06:57:44,00300030,000516718,01941
00182322,0071,0033,2777,1017,26,0000,365,090,090,00,+,1,0,-286,+151,2637,0779,0015,0750,2917,101252,6054,06:57:44,00300030,000516718,01941
00182822,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-165,+376,2637,0778,0020,0752,2916,101250,6052,06:57:44,00300030,000516718,01941
00183322,0069,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-199,+008,2637,0778,0020,0752,2916,101251,6050,06:57:44,00300030,000516718,01941
00183822,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-397,+196,2632,0779,0030,0750,2917,101249,6046,06:57:44,00300030,000516718,01941
00184322,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,+251,+043,2641,0779,0030,0750,2917,101250,6046,06:57:44,00300030,000516718,01941
00184822,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-529,+205,2632,0779,0016,0750,2917,101250,6049,06:57:44,00300030,000516718,01941
00185322,0071,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+075,-108,2627,0779,0016,0750,2917,101253,6050,06:57:44,00300030,000516718,01941
00185822,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-573,+114,2632,0779,0015,0752,2916,101250,6054,06:57:44,00300030,000516718,01941
00186322,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+684,+138,2623,0779,0015,0750,2916,101250,6057,06:57:44,00300030,000516718,01941
00186882,0075,0029,2773,1017,26,0000,367,090,090,00,+,1,0,+004,+105,2627,0779,0015,0752,2916,101249,6061,06:57:44,00300030,000516718,01941
00187382,0071,0000,2770,1017,26,0000,367,090,090,00,+,1,0,-188,+364,2627,0777,0037,0752,2916,101249,6063,06:57:44,00300030,000516718,01941
00187897,0075,0023,2777,1017,26,0000,365,090,090,00,+,1,0,+026,+070,2627,0778,0025,0752,2917,101250,6060,06:57:44,00300030,000516718,01941
00188397,0075,0029,2777,1017,26,0000,365,090,090,00,+,1,0,-081,-421,2627,0780,0008,0752,2916,101251,6059,06:57:44,00300030,000516718,01941
00188897,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-374,-247,2627,0779,0030,0752,2916,101250,6057,06:57:44,00300030,000516718,01941
00189398,0077,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-278,+282,2627,0770,0025,0750,2916,101250,6056,06:57:44,00300030,000516718,01941
00189898,0073,0016,2777,1017,26,0000,365,090,090,00,+,1,0,+377,-562,2632,0774,0044,0752,2915,101248,6056,06:57:44,00300030,000516718,01941
00190398,0075,0016,2773,1017,26,0000,365,090,090,00,+,1,0,-009,-063,2627,0779,0005,0752,2915,101250,6054,06:57:44,00300030,000516718,01941
00190898,0073,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-215,-210,2618,0777,0049,0750,2913,101248,6054,06:57:44,00300030,000516718,01941
00191398,0071,0000,2770,1017,26,0000,365,090,090,00,+,1,0,+324,-244,2632,0779,0005,0750,2914,101251,6048,06:57:44,00300030,000516718,01941
00191899,0071,0041,2777,1017,26,0000,365,090,090,00,+,1,0,-153,+470,2618,0777,0039,0752,2913,101250,6041,06:57:44,00300030,000516718,01941
00192399,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+577,-627,2618,0778,0014,0750,2913,101250,6039,06:57:44,00300030,000516718,01941
00192899,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-078,-094,2613,0780,0007,0752,2912,101251,6032,06:57:44,00300030,000516718,01941
00193399,0073,0029,2773,1017,26,0000,365,090,090,00,+,1,0,-383,-200,2613,0778,0032,0750,2911,101252,6026,06:57:44,00300030,000516718,01941
00193901,0071,0037,2777,1017,26,0000,365,090,090,00,+,1,0,-067,-259,2618,0779,0016,0752,2912,101252,6023,06:57:44,00300030,000516718,01941
00194401,0071,0000,2770,1017,26,0000,365,090,090,00,+,1,0,-263,+045,2632,0766,0032,0750,2911,101254,6022,06:57:44,00300030,000516718,01941
00194902,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-218,+462,2627,0775,0033,0750,2910,101250,6026,06:57:44,00300030,000516718,01941
00195402,0071,0033,2780,1017,26,0000,365,090,090,00,+,1,0,+448,-116,2618,0772,0069,0750,2911,101251,6030,06:57:44,00300030,000516718,01941
00195902,0071,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+210,-305,2613,0779,0010,0752,2910,101253,6035,06:57:44,00300030,000516718,01941
00196402,0071,0023,2777,1017,26,0000,365,090,090,00,+,1,0,-488,+355,2627,0778,0030,0750,2910,101253,6038,06:57:44,00300030,000516718,01941
00196902,0071,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-049,+495,2613,0778,0016,0752,2909,101254,6041,06:57:44,00300030,000516718,01941
00197402,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-207,-234,2613,0778,0019,0752,2909,101253,6036,06:57:44,00300030,000516718,01941
00197916,0149,0000,2777,1017,26,0000,365,090,090,00,+,1,0,+495,-153,2613,0771,0018,0750,2908,101256,6036,06:57:44,00300030,000516718,01941
00198416,0075,0000,2773,1017,26,0000,363,090,090,00,+,1,0,-175,-123,2613,0779,0017,0750,2908,101253,6038,06:57:44,00300030,000516718,01941
00198916,0075,0047,2780,1017,26,0000,363,090,090,00,+,1,0,+172,+023,2599,0779,0017,0750,2908,101254,6037,06:58:05,34474635,133488208,00008
00199416,0071,0016,2770,1017,26,0000,365,090,090,00,+,1,0,-640,+086,2608,0773,0016,0752,2908,101252,6034,06:58:05,34474635,133488208,00008
00199947,0075,0000,2770,1017,26,0000,365,090,090,00,+,1,0,+298,+901,2608,0778,0024,0752,2908,101252,6030,06:58:05,34474635,133488208,00008
00200471,0073,0000,2773,1017,26,0000,365,090,090,00,+,1,0,-594,+181,2613,0778,0024,0752,2907,101251,6029,06:58:05,34474635,133488208,00008
00200971,0075,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+068,+267,2608,0778,0024,0750,2907,101254,6028,06:58:07,34474615,000000000,00000
00201522,0073,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+210,+285,2599,0778,0024,0750,2906,101253,6026,06:58:07,34474615,000000000,00000
00202036,0071,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-293,+010,2608,0778,0024,0752,2906,101253,6024,06:58:08,00050005,000133346,00262
00202780,0071,0000,2777,1017,26,0000,365,090,090,00,+,1,0,+625,+513,2608,0778,0024,0750,2905,101252,6019,06:58:08,00050005,000133346,00262
00203337,0079,0062,2780,1017,26,0000,365,090,090,00,+,1,0,-211,-198,2604,0777,0028,0750,2905,101253,6023,06:58:08,00050005,000133346,00262
00203837,0073,0033,2777,1017,26,0000,365,090,090,00,+,1,0,+099,+001,2599,0777,0028,0752,2905,101254,6025,06:58:08,00050005,000133346,00262
00204337,0071,0023,2780,1017,26,0000,365,090,090,00,+,1,0,+197,-366,2599,0779,0005,0750,2905,101253,6026,06:58:08,00050005,000133346,00262
00204837,0075,0000,2777,1017,26,0000,365,090,090,00,+,1,0,-302,-136,2590,0779,0014,0752,2905,101255,6032,06:58:08,00050005,000133346,00262
00205337,0075,0023,2773,1017,26,0000,365,090,090,00,+,1,0,+717,-536,2594,0779,0014,0752,2904,101253,6038,06:58:08,00050005,000133346,00262
00205837,0071,0000,2777,1017,26,0000,363,090,090,00,+,1,0,+150,+295,2604,0779,0014,0752,2905,101253,6039,06:58:08,00050005,000133346,00262
00206337,0073,0000,2773,1017,26,0000,365,090,090,00,+,1,0,+148,+303,2604,0779,0005,0750,2905,101251,6044,06:58:08,00050005,000133346,00262
00206837,0071,0000,2780,1017,26,0000,365,090,090,00,+,1,0,-043,-176,2604,0779,0025,0750,2905,101255,6043,06:58:08,00050005,000133346,00262
00207337,0071,0000,2780,1017,26,0000,365,090,090,00,+,1,0,+071,-286,2594,0779,0025,0752,2904,101254,6046,06:58:08,00050005,000133346,00262
00207837,0075,0000,2780,1017,26,0000,365,090,090,00,+,1,0,+489,-068,2594,0779,0025,0752,2904,101254,6048,06:58:08,00050005,000133346,00262
